stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
7690,3839,"Islington Ave at St Andrews Blvd",,43.701432,-79.548832,,,,,,1
7691,12192,"Sheppard Ave West at Beecroft Rd West Side",,43.760978,-79.413797,,,,,,1
7692,2754,"Kennedy Rd at Foxridge Dr",,43.724159,-79.264676,,,,,,1
7693,3270,"Albion Rd at Finch Ave West",,43.741056,-79.589585,,,,,,1
7694,3739,"Hullmar Dr at Hisey Cres (South)",,43.769975,-79.530139,,,,,,1
7695,550,"Bloor St West at Mill Rd East Side",,43.632181,-79.574579,,,,,,1
7696,7003,"Royal York Rd at La Rose Ave",,43.684236,-79.527582,,,,,,1
7697,6428,"Huntingwood Dr at Birchmount Rd",,43.790217,-79.302892,,,,,,1
7698,8054,"Opposite 150 Railside Rd",,43.737816,-79.326761,,,,,,2
7699,7569,"Brookmere Rd at Kipling Ave",,43.728245,-79.574410,,,,,,1
7700,1823,"205 Cummer Ave",,43.788879,-79.408567,,,,,,1
7701,5339,"Lawrence Ave West at Bathurst St",,43.719460,-79.429301,,,,,,1
7703,4651,"Symington Ave at Dupont St",,43.665798,-79.451346,,,,,,1
7704,4955,"Danforth Rd at Magnolia Ave",,43.722467,-79.255705,,,,,,1
7705,2083,"Dufferin St at Rogers Rd",,43.685673,-79.446257,,,,,,1
7706,6289,"Carlaw Ave at Gerrard St East",,43.667707,-79.342879,,,,,,1
7708,7929,"Lawson Rd at Clyde Rd",,43.785835,-79.158599,,,,,,2
7709,13630,"Markham Rd at Turbina Ave",,43.827124,-79.249027,,,,,,1
7710,5921,"O'Connor Dr at Binswood Ave East Side",,43.698573,-79.325163,,,,,,1
7712,11156,"135 Commander Blvd",,43.794732,-79.268697,,,,,,1
7713,2657,"700-780 Gordon Baker Rd",,43.809966,-79.342354,,,,,,1
7714,5489,"Leslie St at Thorny Vineway (South)",,43.785833,-79.367161,,,,,,1
7716,9027,"Yonge St at MacPherson Ave",,43.679185,-79.390534,,,,,,2
7717,6266,"Brian Ave at Van Horne Ave",,43.787739,-79.334818,,,,,,1
7718,1946,"Don Mills Rd at Lawrence Ave East",,43.736801,-79.343140,,,,,,1
7719,3145,"Trethewey Dr at Jane St",,43.697693,-79.502135,,,,,,1
7720,6205,"The Westway at Wincott Dr East Side",,43.687381,-79.549398,,,,,,1
7721,1677,"Yorkdale Rd at GO Terminal - Yorkdale Station",,43.725890,-79.448763,,,,,,1
7722,8313,"Steeles Ave West at Turbine Dr",,43.767809,-79.558204,,,,,,1
7723,6341,"Davean Dr at Bannatyne Dr",,43.760422,-79.368607,,,,,,1
7724,2736,"Jane St at Harding Ave",,43.699462,-79.502680,,,,,,1
7725,5605,"Martin Grove Rd at Caverley Dr",,43.679414,-79.565563,,,,,,1
7726,3383,"Brown's Line at Horner Ave",,43.601526,-79.545016,,,,,,1
7727,970,"Donlands Ave at Sammon Ave",,43.685741,-79.339384,,,,,,2
7728,738,"Caledonia Rd at Playfair Ave",,43.708349,-79.465872,,,,,,1
7729,6978,"Royal York Rd at Cavell Ave",,43.614961,-79.497737,,,,,,1
7730,11195,"Ancaster Rd at Home Rd South Side",,43.735672,-79.467577,,,,,,1
7731,3403,"Ceramic Rd at Ashwarren Rd",,43.757548,-79.484622,,,,,,1
7733,4732,"Yonge St at Heath St West",,43.690258,-79.395043,,,,,,1
7734,487,"Bloor St West at Aberfoyle Cres",,43.645820,-79.518790,,,,,,1
7735,3296,"452 Attwell Dr",,43.704144,-79.609535,,,,,,1
7736,42,"Annette St at Willard Ave",,43.658765,-79.485561,,,,,,1
7737,7472,"York Mills Rd at Sandfield Rd",,43.750392,-79.375099,,,,,,1
7738,2614,"Finch Ave West at Kendleton Dr",,43.738939,-79.589949,,,,,,1
7739,1894,"Dawes Rd at Goodwood Park Crt",,43.694804,-79.297225,,,,,,1
7740,941,"Davenport Rd at Greenlaw Ave",,43.672151,-79.445094,,,,,,1
7741,2783,"Kingston Rd at Lee Ave",,43.678324,-79.300903,,,,,,2
7742,7284,"Sheppard Ave West at Harlock Blvd",,43.753826,-79.445872,,,,,,2
7743,7295,"Sheppard Ave West at Senlac Rd West Side",,43.758866,-79.423184,,,,,,1
7745,9510,"North Queen St at Atomic Ave",,43.621833,-79.543026,,,,,,1
7746,3277,"1686 Albion Rd",,43.742559,-79.597147,,,,,,1
7747,3742,"Hullmar Dr at Ruthmar Cres (North)",,43.764259,-79.526647,,,,,,1
7748,5770,"Mortimer Ave at Carlaw Ave",,43.685367,-79.349689,,,,,,2
7749,8714,"Weston Rd at Denison Rd East",,43.696187,-79.507974,,,,,,1
7750,8782,"Wicksteed Ave at Beth Nealson Dr",,43.713212,-79.347020,,,,,,1
7751,6044,"Scarlett Rd at Lockheed Blvd North Side",,43.699987,-79.525170,,,,,,2
7752,5634,"Martin Grove Rd at Racine Rd",,43.716804,-79.582574,,,,,,1
7753,4669,"130 Toryork Dr",,43.757509,-79.553392,,,,,,1
7754,7228,"Sheppard Ave East at Pharmacy Ave",,43.776351,-79.317880,,,,,,1
7755,2624,"Finch Ave West at Pearldale Ave",,43.747924,-79.562184,,,,,,1
7757,9860,"Culford Rd at Woolton Cres (South)",,43.700005,-79.484592,,,,,,1
7758,234,"Bay St at Albert St",,43.653029,-79.382780,,,,,,1
7759,11722,"Eglinton Ave East at Victoria Park Ave",,43.724837,-79.302367,,,,,,1
7761,2013,"Dufferin St at Bloor St West - Dufferin Station",,43.659958,-79.435506,,,,,,1
7762,6813,"Queen St East at Neville Park Blvd",,43.673911,-79.281723,,,,,,1
7763,11040,"Finch Ave West at Albion Centre",,43.743079,-79.587002,,,,,,1
7764,5211,"Lansdowne Ave at College St",,43.650661,-79.439813,,,,,,1
7766,4388,"Kipling Ave at The Westway",,43.685773,-79.554959,,,,,,1
7767,13926,"Eastern Ave at Leslie St East Side",,43.661680,-79.328567,,,,,,1
7768,2490,"Finch Ave East at Birchmount Rd",,43.798848,-79.306209,,,,,,1
7769,2263,"EGLINTON AVE EAST AT DON MILLS RD",,43.720740,-79.338511,,,,,,1
7770,14315,"Albion Rd at Shendale Dr",,43.722506,-79.547278,,,,,,1
7771,8402,"Upper Canada Dr at Lord Seaton Rd East Side",,43.759698,-79.396086,,,,,,1
7772,7030,"Royal York Rd at Summitcrest Dr",,43.685944,-79.528321,,,,,,1
7773,2125,"Dundas St East at Parliament St",,43.659510,-79.365882,,,,,,2
7774,2202,"The East Mall at Bloor St West",,43.637189,-79.556997,,,,,,1
7775,856,"Cosburn Ave at Broadview Ave East Side",,43.688378,-79.354740,,,,,,1
7777,5890,"Opposite 92 Oakdale Rd",,43.739882,-79.525671,,,,,,1
7778,5613,"Martin Grove Rd at Enterprise Rd South Side",,43.696455,-79.573277,,,,,,1
7780,4792,"Avenue Rd at Otter Cres",,43.718289,-79.414690,,,,,,1
7781,579,"Bloor St West at Royal York Rd",,43.647202,-79.511546,,,,,,1
7782,998,"Dupont St at Bedford Rd",,43.676176,-79.400835,,,,,,1
7784,5604,"1120 Martin Grove Rd @ Highway 409",,43.700291,-79.575023,,,,,,2
7786,2426,"120 Emmett Ave at Roadway to West Park Healthcare Centre",,43.686434,-79.508669,,,,,,1
7787,9063,"Yonge St at Woodlawn Ave West",,43.684014,-79.392504,,,,,,1
7788,4433,"25 Le Page Crt",,43.758592,-79.486794,,,,,,2
7790,350,"Bellamy Rd North at Eastpark Blvd South Side",,43.755404,-79.234925,,,,,,2
7791,6939,"Opposite 225 Rexdale Blvd",,43.712498,-79.574726,,,,,,1
7792,8362,"56 Thorncliffe Park Dr",,43.704541,-79.341784,,,,,,1
7793,11362,"Opposite 88 Corporate Dr",,43.779955,-79.249410,,,,,,1
7794,9282,"Antibes Dr (South) at Candle Liteway (East)",,43.779667,-79.448982,,,,,,1
7795,8937,"Yonge Blvd at Brooke Ave",,43.735513,-79.408549,,,,,,1
7796,4660,"Tapscott Rd at McLevin Ave",,43.805127,-79.226318,,,,,,1
7797,1953,"Don Mills Rd at McNicoll Ave",,43.799769,-79.354250,,,,,,1
7798,3202,"Woodbine Ave at Mortimer Ave",,43.692924,-79.316029,,,,,,1
7799,7168,"Sheppard Ave East at Buchan Crt",,43.772734,-79.358533,,,,,,1
7800,8021,"Parkview Hill Cres at Hackberry St",,43.705517,-79.325540,,,,,,1
7801,5573,"Markham Rd at McLevin Ave",,43.798401,-79.240810,,,,,,1
7802,8649,"Wellesworth Dr at Eringate Dr",,43.660683,-79.580662,,,,,,1
7804,13952,"Underpass Gate at Fenelon Dr",,43.762094,-79.337600,,,,,,1
7806,1033,"Eglinton Ave East at Gilder Dr",,43.735734,-79.253074,,,,,,1
7807,5910,"Oakwood Ave at Jesmond Ave",,43.689834,-79.439719,,,,,,1
7808,1760,"Broadview Ave at Langley Ave-Bridgepoint Health Ctr",,43.668079,-79.353319,,,,,,2
7809,9084,"York Mills Rd at Scarsdale Rd",,43.753294,-79.357657,,,,,,1
7810,1422,"O'Connor Dr at St Hubert Ave",,43.695301,-79.340418,,,,,,1
7811,4993,"Dixon Rd at Martin Grove Rd",,43.691791,-79.570591,,,,,,1
7813,9086,"York Mills Rd at Upjohn Rd",,43.754749,-79.351135,,,,,,1
7814,3924,"Jane St at Spenvalley Dr",,43.741154,-79.513477,,,,,,1
7815,6641,"Parliament St at Oak St",,43.660975,-79.366731,,,,,,1
7816,13309,"St Clair Ave West at Florence Cres",,43.666983,-79.494262,,,,,,2
7817,7385,"Van Horne Ave at Edmonton Rd East Side",,43.786993,-79.339497,,,,,,1
7818,673,"Burnhamthorpe Rd at The East Mall East Side",,43.646242,-79.559466,,,,,,1
7819,14251,"Warden Ave at Glenbourne Park Dr",,43.882467,-79.340828,,,,,,1
7820,13521,"McCowan Rd at Bur Oak Ave",,43.894520,-79.290950,,,,,,1
7821,6555,"Marlee Ave at Viewmount Ave",,43.706986,-79.442835,,,,,,1
7822,4412,"Lawrence Ave East at Beechgrove Dr West Side",,43.773950,-79.162168,,,,,,1
7824,3825,"Islington Ave at Poplar Heights Dr",,43.675562,-79.536919,,,,,,2
7825,4762,"Airport Rd at Morning Star Dr South Side",,43.709112,-79.649908,,,,,,2
7826,230,"Bathurst St at Yorkview Dr",,43.772251,-79.442408,,,,,,1
7827,1052,"Ellesmere Rd at Scarborough Golf Club Rd",,43.778371,-79.222373,,,,,,1
7828,7418,"Victoria Park Ave at Paget Rd South Side",,43.759737,-79.316217,,,,,,1
7829,4067,"3241 Kennedy Rd",,43.816765,-79.303797,,,,,,1
7830,9201,"Chesham Dr at Heathrow Dr",,43.726974,-79.504909,,,,,,2
7831,5647,"Martin Grove Rd at Silverstone Dr",,43.751076,-79.598837,,,,,,1
7832,6074,"Sheppard Ave West at Keele St",,43.744618,-79.486717,,,,,,1
7833,5171,"Lake Shore Blvd West at Fifth St",,43.601388,-79.502863,,,,,,1
7834,14159,"McCowan Rd at Wilfred Murison Ave",,43.890771,-79.290376,,,,,,1
7835,7420,"Victoria Park Ave at Patrick Blvd",,43.777828,-79.324375,,,,,,1
7836,8761,"Weston Rd at Reuben Ave",,43.718805,-79.537817,,,,,,1
7837,8375,"Underhill Dr at Beveridge Dr North Side",,43.748107,-79.326209,,,,,,1
7838,523,"Bloor St West at Old Mill Trail",,43.649585,-79.495066,,,,,,1
7839,1373,"Neilson Rd at Berner Trail",,43.802292,-79.217834,,,,,,1
7840,9161,"Leslie St at Oriole GO Station South Side",,43.766821,-79.363566,,,,,,1
7842,2033,"Dufferin St at College St North Side",,43.652873,-79.432579,,,,,,1
7843,4424,"Lawrence Ave East at Morningside Ave",,43.768579,-79.185862,,,,,,1
7844,5441,"Leslie St at Farmstead Rd",,43.754948,-79.360611,,,,,,1
7845,13949,"Fenelon Dr at Graydon Hall Dr",,43.763443,-79.338922,,,,,,1
7846,11245,"Littles Rd at Grayson Cres (North) South Side",,43.815885,-79.203119,,,,,,1
7847,12124,"Kipling Ave at Lake Shore Blvd West",,43.598354,-79.517145,,,,,,1
7849,3259,"York Mills Rd at Glenridge Ave",,43.747477,-79.386471,,,,,,2
7850,13428,"Albion Rd at Steinway Blvd",,43.748129,-79.628327,,,,,,1
7851,5885,"Oakdale Rd at Humber Reactivation Care Centre",,43.753346,-79.525933,,,,,,1
7852,1792,"Coxwell Ave at Hanson St South Side",,43.679563,-79.322130,,,,,,1
7853,8614,"Warden Ave at Upton Rd",,43.718451,-79.283907,,,,,,2
7854,5432,"Leslie St at Coldwater Rd",,43.754732,-79.360222,,,,,,1
7855,2653,"Glenorchy Rd at Suncrest Dr North Side",,43.725801,-79.363868,,,,,,1
7857,13708,"Vanderhoof Ave at Thomas Elgie Dr",,43.713566,-79.355979,,,,,,1
7858,4344,"Kipling Ave at Norseman St",,43.631617,-79.531213,,,,,,1
7859,8655,"Westhumber Blvd at Ixworth Rd",,43.727191,-79.577426,,,,,,1
7860,5825,"Mt Pleasant Rd at Lawrence Ave East",,43.725787,-79.396998,,,,,,2
7862,11523,"Royalcrest Rd at Highway 27 East Side",,43.749901,-79.609320,,,,,,1
7863,6875,"The Queensway at Burma Dr",,43.628106,-79.495054,,,,,,1
7864,12164,"Lake Shore Blvd West at Colborne Lodge Dr West Side",,43.637953,-79.459484,,,,,,1
7865,12049,"McNicoll Ave at Shady Hollow Dr",,43.819370,-79.264798,,,,,,2
7867,3793,"Islington Ave at Finchley Rd",,43.656733,-79.528602,,,,,,1
7868,2627,"Finch Ave West at Rumike Rd",,43.749782,-79.552422,,,,,,1
7869,13658,"Main St Markham North at Station St - Markham GO Station",,43.882364,-79.261894,,,,,,1
7870,9401,"Evans Ave at Ourland Ave",,43.618837,-79.509639,,,,,,1
7871,6233,"Albion Rd at Weston Rd West Side",,43.717594,-79.538481,,,,,,1
7872,11955,"Arrow Rd at Sheppard Ave West",,43.736314,-79.529568,,,,,,1
7873,9155,"Kennard Ave at William R Allen Rd",,43.759523,-79.464436,,,,,,1
7874,8976,"Yonge St at Drewry Ave",,43.787152,-79.417538,,,,,,1
7875,6432,"Huntingwood Dr at Brimley Rd",,43.798277,-79.273592,,,,,,1
7876,8669,"The West Mall at Bloor St West North Side",,43.636021,-79.562345,,,,,,1
7877,4817,"Brimley Rd at Chartland Blvd South",,43.801303,-79.274493,,,,,,1
7878,6230,"Albion Rd at Shendale Dr East Side",,43.722314,-79.547425,,,,,,1
7879,7732,"Elmhurst Dr at Islington Ave",,43.723235,-79.558657,,,,,,1
7880,7109,"Senlac Rd at Burnett Ave",,43.761974,-79.423756,,,,,,1
7881,7710,"Ellesmere Rd at Borough Approach West",,43.771077,-79.257524,,,,,,1
7882,6122,"St Clair Ave East at O'Connor Dr",,43.705767,-79.311704,,,,,,2
7883,1979,"Don Mills Rd at York Mills Rd",,43.755636,-79.346848,,,,,,1
7885,6329,"Crescent Rd at Cluny Dr",,43.677499,-79.386639,,,,,,1
7886,5316,"Lawrence Ave East at Scarborough Golf Club Rd",,43.761645,-79.216118,,,,,,1
7887,6097,"Southwood Dr at Glen Stewart Cres South Side",,43.677721,-79.297526,,,,,,1
7888,5596,"951 Martin Grove Rd",,43.695115,-79.572353,,,,,,1
7889,11376,"Victoria Park Ave at Victoria Park Station",,43.694208,-79.289374,,,,,,1
7890,99,"Bathurst St at Briar Hill Ave",,43.708018,-79.427207,,,,,,1
7891,6948,"Opposite 230 Rexdale Blvd",,43.712759,-79.576999,,,,,,1
7893,7368,"St Phillips Rd at Weston Rd",,43.705840,-79.532167,,,,,,2
7895,6062,"Sheppard Ave West at Buckland Rd",,43.740796,-79.504068,,,,,,1
7897,9682,"Gerrard St East at Osborne Ave",,43.684444,-79.297542,,,,,,1
7898,131,"BATHURST ST AT EGLINTON AVE WEST",,43.701109,-79.425692,,,,,,1
7899,5313,"Lawrence Ave East at Railside Rd (West) East Side",,43.740739,-79.323821,,,,,,1
7900,7680,"Ellesmere Rd at Birkdale Rd",,43.768788,-79.266622,,,,,,1
7901,2210,"The East Mall at Gordon Park Dr South Side",,43.634355,-79.556853,,,,,,2
7902,9617,"Finch Ave East at Don Mills Rd  West Side",,43.792602,-79.355799,,,,,,1
7903,9749,"Heathrow Dr at Jane St East Side",,43.724940,-79.509055,,,,,,1
7904,1632,"The West Mall at Sherway Dr North Side",,43.609781,-79.560638,,,,,,1
7905,6578,"Meadowvale Rd at Dean Park Rd",,43.804327,-79.168982,,,,,,1
7907,7989,"Moore Ave at Orchard Green",,43.696143,-79.374664,,,,,,1
7908,8581,"Warden Ave at Lawrence Ave East",,43.745093,-79.294510,,,,,,1
7909,3306,"Barkdene Hills at Gradwell Dr",,43.716010,-79.235809,,,,,,1
7910,5036,"East Ave at Fanfare Ave",,43.792439,-79.136613,,,,,,2
7913,12031,"McNicoll Ave at Brimley Rd",,43.815856,-79.281506,,,,,,1
7914,2349,"Eglinton Ave West at Ennerdale Rd",,43.694868,-79.453583,,,,,,1
7915,429,"Birchmount Rd at Lawrence Ave East",,43.747262,-79.284608,,,,,,1
7916,3159,"Victoria Park Ave at Tempo Ave",,43.805994,-79.337017,,,,,,1
7917,8125,"Spadina Rd at Kendal Ave",,43.670392,-79.405426,,,,,,1
7919,126,"Bathurst St at Dundas St West  - Toronto Western Hospital",,43.652177,-79.405874,,,,,,2
7920,171,"Bathurst St at Lytton Blvd",,43.710380,-79.427532,,,,,,2
7921,1090,"Gerrard St East at Greenwood Ave",,43.671001,-79.327848,,,,,,2
7922,851,"Lake Shore Garage Loop",,43.656152,-79.330193,,,,,,2
7923,3004,"Pape Ave at Selkirk St",,43.682080,-79.345945,,,,,,1
7924,7801,"Hackberry St at Woodbine Heights Blvd",,43.706489,-79.322041,,,,,,1
7925,2538,"Finch Ave East at Pharmacy Ave",,43.794186,-79.326201,,,,,,1
7926,914,"Danforth Ave at Woodbine Ave",,43.685560,-79.312926,,,,,,1
7927,5846,"Mt Pleasant Rd at Stibbard Ave",,43.717052,-79.393820,,,,,,2
7929,6932,"Ranee Ave at Flemington Rd - Yorkdale Station",,43.723464,-79.448054,,,,,,1
7930,7403,"Varna Dr at Flemington Rd",,43.720078,-79.440600,,,,,,1
7931,9600,"Nugget Ave at Dovedale Crt West Side",,43.796931,-79.247396,,,,,,2
7933,9930,"Lawrence Ave East at Brockley Dr East Side",,43.752153,-79.261408,,,,,,1
7934,380,"Birchmount Rd at Bertrand Ave",,43.735389,-79.280047,,,,,,1
7935,4166,"King St West at Dufferin St",,43.639084,-79.427001,,,,,,2
7936,6824,"Queen St East at Woodbine Ave",,43.668635,-79.305945,,,,,,1
7937,9343,"Meadowvale Loop at Sheppard Ave East",,43.809148,-79.170722,,,,,,1
7938,7306,"418 Sherbourne St",,43.665145,-79.373952,,,,,,1
7939,4776,"Avenue Rd at Fairlawn Ave",,43.727784,-79.417711,,,,,,1
7940,2658,"Opposite 455 Gordon Baker Rd",,43.808090,-79.345832,,,,,,2
7941,5804,"Mt Pleasant Rd at Blythwood Rd",,43.717773,-79.393994,,,,,,1
7942,8255,"Steeles Ave West at Alness St",,43.784882,-79.480869,,,,,,1
7943,5397,"Lawrence Ave West at Ralph St - Weston GO Station",,43.701092,-79.511712,,,,,,1
7944,3867,"Jane St at Bexley Cres South Side",,43.680384,-79.497589,,,,,,1
7945,2555,"3501 Finch Ave East",,43.797936,-79.310246,,,,,,1
7946,9468,"Ellesmere Rd at Conlins Rd",,43.787692,-79.183514,,,,,,1
7947,9221,"Sentinel Rd at Sheppard Ave West North Side",,43.744191,-79.491913,,,,,,1
7948,5471,"Leslie St at Ravel Rd North Side - Old Cummer GO Station",,43.791798,-79.368290,,,,,,1
7949,3280,"Albion Rd at Silverstone Dr",,43.743061,-79.599836,,,,,,1
7950,9535,"Parliament St at Front St East",,43.651670,-79.362867,,,,,,1
7951,10832,"3450 McNicoll Ave",,43.822277,-79.256958,,,,,,1
7952,11683,"Queen St East at Neville Park Blvd",,43.673616,-79.282531,,,,,,1
7953,13437,"Sheppard Ave West at Walkway to Norman Wesley Way",,43.744142,-79.489186,,,,,,1
7954,1184,"Jones Ave at Danforth Ave",,43.679674,-79.339967,,,,,,1
7955,5433,"Leslie St at Corning Rd",,43.781770,-79.365968,,,,,,1
7956,3869,"Jane St at Bradley Ave",,43.663379,-79.490315,,,,,,1
7957,2343,"Eglinton Ave West at The East Mall",,43.671654,-79.571438,,,,,,1
7958,6811,"Queen St East at Lockwood Rd",,43.668108,-79.308924,,,,,,1
7960,5973,"Ossington Ave at Hepbourne St North Side",,43.660046,-79.424765,,,,,,2
7961,2448,"Evans Ave at Kipling Ave",,43.615753,-79.524963,,,,,,1
7962,5118,"High Park Ave at Annette St",,43.663019,-79.469398,,,,,,1
7963,9877,"Benton Rd at Lawrence Ave West",,43.709698,-79.471523,,,,,,1
7965,4122,"Kennedy Rd at Sheppard Ave East",,43.783429,-79.288528,,,,,,1
7966,2039,"Dufferin St at Davenport Rd",,43.673079,-79.441106,,,,,,2
7967,14252,"Warden Ave at Calvert Rd",,43.877099,-79.339548,,,,,,2
7968,7192,"4725-4727 Sheppard Ave East",,43.790770,-79.252989,,,,,,1
7969,9628,"The East Mall at Evans Ave",,43.612083,-79.544015,,,,,,1
7970,5447,"Leslie St at Opposite Oriole GO Station North Side",,43.767866,-79.363777,,,,,,1
7971,8443,"Victoria Park Ave at Crescent Town Rd",,43.696420,-79.290297,,,,,,1
7972,4459,"Manse Rd at Deanscroft Sq North Side",,43.765474,-79.174068,,,,,,1
7973,10523,"Ellesmere Rd at Meadowvale Rd",,43.792623,-79.163292,,,,,,1
7974,178,"Bathurst St at Nassau St - Toronto Western Hospital",,43.654353,-79.406946,,,,,,2
7976,4725,"Wynford Dr at Gervais Dr",,43.723387,-79.336594,,,,,,1
7977,8904,"Wilson Heights Blvd at Sheppard Ave West",,43.751869,-79.457090,,,,,,1
7978,966,"Donlands Ave at Mortimer Ave",,43.687704,-79.340387,,,,,,1
7980,4011,"Keele St at Maple Leaf Dr",,43.714888,-79.479565,,,,,,1
7981,2092,"Dufferin St at Springhurst Ave",,43.635014,-79.425934,,,,,,1
7983,9202,"Heathrow Dr at Datchet Rd",,43.725878,-79.508076,,,,,,2
7985,260,"Bay St at Queen St West",,43.651974,-79.382022,,,,,,1
7986,5852,"125 Norfinch Dr",,43.763273,-79.529539,,,,,,1
7987,2428,"Erindale Ave at Broadview Ave",,43.677531,-79.358416,,,,,,2
7988,3765,"Islington Ave at Beaumonde Heights Dr South Side",,43.742225,-79.567734,,,,,,2
7989,3367,"Brimley Rd at St Clair Ave East South Side",,43.720503,-79.241428,,,,,,1
7990,9591,"McLevin Ave at Hupfield Trail",,43.810477,-79.219816,,,,,,1
7991,5541,"261 Maple Leaf Dr",,43.711721,-79.492662,,,,,,2
7992,206,"Bathurst St at Steeles Ave West North Side",,43.793044,-79.445710,,,,,,1
7993,12030,"McNicoll Ave at Hutchcroft Ave",,43.816964,-79.276511,,,,,,1
7994,1051,"Ellesmere Rd at Orton Park Rd",,43.779600,-79.217311,,,,,,1
7995,1465,"Queens Quay West at Bay St East Side",,43.641548,-79.375474,,,,,,1
7996,8812,"Willowdale Ave at Newton Dr",,43.794679,-79.412679,,,,,,1
7998,1121,"Gerrard St East  at Golfview Ave",,43.682091,-79.308289,,,,,,2
7999,4511,"Old Weston Rd at Turnberry Ave",,43.678463,-79.464937,,,,,,1
8000,600,"BLOOR ST WEST AT YONGE ST",,43.670084,-79.386997,,,,,,1
8001,9460,"Lumsden Ave at Barrington Ave",,43.695338,-79.302815,,,,,,1
8002,2360,"Eglinton Ave West at Henning Ave",,43.706200,-79.401309,,,,,,1
8003,7681,"Ellesmere Rd at Birkdale Rd",,43.769104,-79.266396,,,,,,1
8004,3874,"Jane St at Cornell Ave",,43.689177,-79.500146,,,,,,1
8005,6426,"Huntingwood Dr at Belgreen Ave West Side",,43.795500,-79.290967,,,,,,1
8007,8267,"Steeles Ave West at Conley St",,43.788864,-79.462964,,,,,,1
8010,31,"Annette St at High Park Ave",,43.662993,-79.469082,,,,,,1
8011,5027,"Dundas St West at Scarlett Rd",,43.665376,-79.499338,,,,,,2
8012,641,"Brimley Rd at Deerfield Rd",,43.745579,-79.252159,,,,,,1
8013,5020,"Dundas St West at Old Dundas St",,43.661755,-79.507295,,,,,,1
8014,7386,"Van Horne Ave at Edmonton Dr",,43.787002,-79.339917,,,,,,1
8015,8527,"Warden Ave at Apartments (South of Finch)",,43.794578,-79.314803,,,,,,1
8016,244,"Bay St at Elm St",,43.657136,-79.384178,,,,,,1
8017,13362,"Fleet St at Bathurst St West Side",,43.636420,-79.400545,,,,,,2
8018,4538,"830 Progress Ave",,43.780718,-79.241341,,,,,,1
8019,8653,"Westhumber Blvd at Delsing Dr East Side",,43.726859,-79.582844,,,,,,1
8020,1114,"Gerrard St East at Beaton Ave",,43.676279,-79.316879,,,,,,2
